OBJECTID,ROUTE,REFPT,ENDREFPT,LENGTH_,UPDATEYR,AADT,AADTYR,COUNTYEAR,AADTDERIV,AADTSINGLE,AADTCOMB,OFFPKTRK,YR20FACTOR,DHV,DD,ROUTECAPAC,EDLA,VCRATIO,VCRATIO20,ROADTERRAIN,SEASONALGROUPID,COUNTSTATIONID,CALYR,PCTOFFPKSU,PCTOFFPKCOMB,AADTTRUCKS,RUNLENGTH_FROM,RUNLENGTH_TO,ISRAMP,PCTDHSU,PCTDHCOMB,DHTRK
868,050A,90.542,91.878,1.336,2022,24000,2022,2022,0,670,650,5.5,1.14999997615814,8.5,59,3700,0,0.649999976158142,0.75,2,6,102234,2022,2.79999995231628,2.70000004768372,1320,58.74,60.076,,0.189999997615814,0.449999988079071,0.600000023841858
869,070L,0.068,0.108,0.04,2022,4400,2022,2020,2,240,60,6.80000019073486,1.37000000476837,11.5,57,2180,0,0.259999990463257,0.360000014305115,2,2,103149,2022,5.40000009536743,1.39999997615814,300,0.068,0.108,,0.589999973773956,0.0599999986588955,0.699999988079071
870,024G,311.07,311.746,0.682,2022,41000,2022,2020,2,900,1100,4.90000009536743,1.26999998092651,8,56,5100,0,0.720000028610229,0.910000026226044,2,6,100849,2022,2.20000004768372,2.70000004768372,2000,0.357,1.039,,0.0599999986588955,0.0299999993294477,0.100000001490116
871,006G,257.283,257.751,0.445,2022,3500,2022,2021,1,140,270,11.8000001907349,1.12999999523163,10,60,1950,0,0.219999998807907,0.25,3,6,100322,2022,4.09999990463257,7.69999980926514,410,0.194,0.639,,0.230000004172325,0.0399999991059303,0.300000011920929
872,470N,51.791,54.45,2.683,2022,14000,2022,2018,3,220,240,3.29999995231628,1.22000002861023,10,66,8350,0,0.219999998807907,0.270000010728836,2,6,106717,2022,1.60000002384186,1.70000004768372,460,5.322,8.005,,0.129999995231628,0.119999997317791,0.300000011920929
873,149A,72.829,73.207,0.396,2022,770,2022,2021,1,20,50,9.39999961853027,1.12999999523163,15,58,1480,0,0.0900000035762787,0.100000001490116,3,3,104733,2022,3.09999990463257,6.30000019073486,70,72.08,72.476,,0.25,0.25,0.5
874,050B,368.688,368.93,0.242,2022,7000,2022,2020,2,180,250,6.09999990463257,1,11.5,100,1800,0,0.449999988079071,0.449999988079071,2,2,102350,2022,2.5,3.59999990463257,430,53.046,53.288,,0.129999995231628,0.389999985694885,0.5
875,070A,97.427,105.26,7.834,2022,28000,2022,2020,2,640,2200,10.1999998092651,1.28999996185303,11,55,5900,0,0.569999992847443,0.740000009536743,3,1,103012,2022,2.29999995231628,7.90000009536743,2840,97.551,105.385,,0.129999995231628,0.529999971389771,0.699999988079071
876,094A,13.095,17.1,3.993,2022,4500,2022,2022,0,170,130,6.59999990463257,1.20000004768372,11,57,3200,0,0.180000007152557,0.219999998807907,1,2,103947,2022,3.79999995231628,2.79999995231628,300,12.529,16.522,,0.340000003576279,0.340000003576279,0.699999988079071
877,083A,74.541,74.917,0.363,2022,43000,2022,2020,2,770,690,3.40000009536743,1.0900000333786,8.5,52,4250,0,0.889999985694885,0.970000028610229,2,6,103621,2022,1.79999995231628,1.60000002384186,1460,54.081,54.444,,0.0900000035762787,0.0399999991059303,0.100000001490116
878,025A,172.307,173.791,1.478,2022,75000,2022,2022,0,1900,3500,7.19999980926514,1.28999996185303,7.5,56,7800,0,0.810000002384186,1.03999996185303,2,5,100980,2022,2.5,4.69999980926514,5400,172.215,173.693,,0.109999999403954,0.159999996423721,0.300000011920929
879,550B,129.257,129.329,0.072,2022,20000,2022,2020,2,560,560,5.59999990463257,1.1599999666214,9.5,53,3300,0,0.610000014305115,0.709999978542328,2,6,102238,2022,2.79999995231628,2.79999995231628,1120,107.507,107.579,,0.280000001192093,0.219999998807907,0.5
880,160A,202.373,207.096,4.556,2022,5800,2022,2020,2,210,260,8.10000038146973,1.02999997138977,11.5,57,3050,0,0.25,0.259999990463257,2,2,104846,2022,3.70000004768372,4.40000009536743,470,201.296,205.852,,0.109999999403954,0.490000009536743,0.600000023841858
881,025A,257.305,259.309,1.991,2022,84000,2022,2021,1,2800,6200,10.6999998092651,1.32000005245209,8,52,8100,0,0.860000014305115,1.13999998569489,2,1,101032,2022,3.29999995231628,7.40000009536743,9000,257.072,259.063,,0.129999995231628,0.28999999165535,0.400000005960464
882,350A,2.748,7.1,4.331,2022,1000,2022,2021,1,30,100,12.1999998092651,1.14999997615814,11.5,57,2950,0,0.0399999991059303,0.0500000007450581,1,2,105399,2022,2.70000004768372,9.5,130,2.604,6.935,,0.25,0.25,0.5
883,133B,12.159,13.267,1.106,2022,90,2022,2022,0,8,8,18.7999992370605,1.29999995231628,11,57,1650,0,0.00999999977648258,0.00999999977648258,2,2,104550,2022,9.39999961853027,9.39999961853027,16,0,1.106,,0.25,0.25,0.5
884,040A,91.136,91.262,0.125,2022,5600,2022,2020,2,150,160,5.59999990463257,1.02999997138977,12,100,1800,0,0.370000004768372,0.379999995231628,2,6,101824,2022,2.70000004768372,2.90000009536743,310,90.576,90.701,,0.340000003576279,1.01999998092651,1.39999997615814
885,224A,2.947,3.634,0.664,2022,21000,2022,2022,0,780,250,4.90000009536743,1.24000000953674,9.5,55,3390,0,0.649999976158142,0.810000002384186,2,6,105021,2022,3.70000004768372,1.20000004768372,1030,3.025,3.689,,0.140000000596046,0.0299999993294477,0.200000002980232
886,040C,297.219,297.495,0.276,2022,41000,2022,2021,1,980,370,3.29999995231628,1.0900000333786,7.5,56,5080,0,0.680000007152557,0.740000009536743,2,6,101918,2022,2.40000009536743,0.899999976158142,1350,17.958,18.234,,0.0500000007450581,0.00999999977648258,0.100000001490116
887,086A,51.167,59.279,8.096,2022,950,2022,2020,2,50,80,13.5,1.37000000476837,11.5,57,3050,0,0.0399999991059303,0.0500000007450581,1,2,103776,2022,5.40000009536743,8.10000038146973,130,49.2,57.296,,0.28999999165535,1.00999999046326,1.29999995231628
888,076A,21.113,22.407,1.252,2022,43000,2022,2019,3,1300,4900,14.5,1.58000004291534,8.5,55,6740,0,0.600000023841858,0.949999988079071,2,5,103393,2022,3.09999990463257,11.3999996185303,6200,21.159,22.411,,0.150000005960464,0.430000007152557,0.600000023841858
889,009C,86.877,87,0.173,2022,13000,2022,2018,3,360,160,4,1.13999998569489,11,57,1900,0,0.860000014305115,0.980000019073486,1,4,106653,2022,2.79999995231628,1.20000004768372,520,22.299,22.472,,0.109999999403954,0.0199999995529652,0.100000001490116
890,096A,55.452,55.672,0.213,2022,21000,2022,2021,1,480,230,3.40000009536743,1.08000004291534,10,53,3250,0,0.680000007152557,0.730000019073486,2,6,104012,2022,2.29999995231628,1.10000002384186,710,54.696,54.909,,0.280000001192093,0.219999998807907,0.5
891,014C,203.267,205.236,2.039,2022,2200,2022,2020,2,130,570,31.6000003814697,1.46000003814697,11.5,57,2650,0,0.109999999403954,0.159999996423721,1,2,100660,2022,5.80000019073486,25.7999992370605,700,68.246,70.285,,0.0599999986588955,0.589999973773956,0.699999988079071
892,002A,6.972,7.228,0.259,2022,46000,2022,2021,1,1100,370,3.09999990463257,1.08000004291534,8.5,55,5200,0,0.829999983310699,0.899999976158142,1,6,100190,2022,2.29999995231628,0.800000011920929,1470,7.006,7.265,,0.0299999993294477,0.0199999995529652,0.100000001490116
893,287C,285.992,286.913,0.916,2022,29000,2022,2020,2,550,380,3.20000004768372,1.13999998569489,10.5,55,3600,0,0.930000007152557,1.05999994277954,2,6,105225,2022,1.89999997615814,1.29999995231628,930,3.244,4.16,,0.0500000007450581,0.00999999977648258,0.100000001490116
894,119A,20.911,22.748,1.856,2022,2600,2022,2022,5,80,90,6.80000019073486,1.12000000476837,17.5,58,1400,0,0.379999995231628,0.430000007152557,3,3,000312,2022,3.20000004768372,3.59999990463257,170,20.881,22.737,,0.230000004172325,0.0399999991059303,0.300000011920929
895,034D,1.752,4.669,2.962,2022,22000,2022,2019,3,480,370,3.90000009536743,1.5,10,57,4400,0,0.569999992847443,0.860000014305115,2,6,101518,2022,2.20000004768372,1.70000004768372,850,2.276,5.238,,0.0500000007450581,0.0199999995529652,0.100000001490116
896,070A,438.225,449.589,11.341,2022,11000,2022,2022,5,290,3000,29.7000007629395,1.12999999523163,14,58,6750,0,0.259999990463257,0.28999999165535,1,3,000109,2022,2.59999990463257,27.1000003814697,3290,438.839,450.18,,0.129999995231628,0.860000014305115,1
897,045A,4.734,5.066,0.379,2022,25000,2022,2021,1,550,350,3.59999990463257,1.14999997615814,9,52,3680,0,0.639999985694885,0.740000009536743,2,6,102124,2022,2.20000004768372,1.39999997615814,900,4.819,5.198,,0.109999999403954,0.0700000002980232,0.200000002980232
898,113A,15.848,18.83,2.95,2022,1500,2022,2021,1,90,180,18,1.12000000476837,11.5,57,2950,0,0.0700000002980232,0.0799999982118607,2,2,104236,2022,6,12,270,15.803,18.753,,0.680000007152557,2.21000003814697,2.90000009536743
899,012A,56.848,61.386,4.466,2022,1700,2022,2020,2,70,50,7.5,1.0900000333786,11.5,57,1300,0,0.170000001788139,0.189999997615814,3,2,100556,2022,4.40000009536743,3.09999990463257,120,56.628,61.094,,0.180000007152557,0.219999998807907,0.400000005960464
900,024A,177,180.097,2.892,2022,4900,2022,2018,3,90,110,4,1.11000001430511,11,57,1550,0,0.400000005960464,0.439999997615814,3,2,100791,2022,1.79999995231628,2.20000004768372,200,33.313,36.205,,0.0900000035762787,0.0799999982118607,0.200000002980232
901,385D,278.934,279.286,0.352,2022,3400,2022,2020,2,100,180,8,1.08000004291534,11.5,57,2950,0,0.150000005960464,0.159999996423721,1,2,105476,2022,2.79999995231628,5.19999980926514,280,59.794,60.146,,0.330000013113022,1.37000000476837,1.70000004768372
902,141A,60.213,60.452,0.245,2022,1700,2022,2021,1,60,90,9.19999980926514,1.12999999523163,11.5,57,1800,0,0.119999997317791,0.140000000596046,3,2,104644,2022,3.79999995231628,5.40000009536743,150,60.136,60.381,,0.25,0.25,0.5
903,050A,269.13,270.259,1.2,2022,7300,2022,2020,2,280,370,9,1.12999999523163,11.5,57,2250,0,0.430000007152557,0.490000009536743,3,2,102293,2022,3.90000009536743,5.09999990463257,650,236.574,237.774,,0.259999990463257,0.439999997615814,0.699999988079071
904,070A,65.419,72.324,6.833,2022,20000,2022,2020,2,580,2600,15.6999998092651,1.25,11,55,5600,0,0.430000007152557,0.540000021457672,3,1,103007,2022,2.90000009536743,12.8000001907349,3180,65.534,72.367,,0.129999995231628,0.529999971389771,0.699999988079071
905,091A,11.911,22.235,10.122,2022,5400,2022,2020,2,150,60,3.79999995231628,1.21000003814697,11.5,57,1350,0,0.519999980926514,0.629999995231628,3,2,103899,2022,2.70000004768372,1.10000002384186,210,11.887,22.009,,0.280000001192093,0.219999998807907,0.5
906,082A,51.254,79,27.001,2022,1400,2022,2020,2,30,1,1.89999997615814,1.11000001430511,15.5,58,1700,0,0.150000005960464,0.170000001788139,3,3,103540,2022,1.79999995231628,0.100000001490116,31,51.202,78.203,,0.589999973773956,0.0599999986588955,0.699999988079071
907,007A,19.249,32.649,13.741,2022,1400,2022,2018,3,40,40,5.40000009536743,1.19000005722046,15.5,58,1350,0,0.189999997615814,0.230000004172325,3,3,100412,2022,2.70000004768372,2.70000004768372,80,19.17,32.911,,0.230000004172325,0.0399999991059303,0.300000011920929
908,112A,0.544,9.106,8.43,2022,2400,2022,2022,0,90,210,12.6000003814697,1.08000004291534,15,57,3100,0,0.129999995231628,0.140000000596046,2,3,104221,2022,3.70000004768372,8.89999961853027,300,0.642,9.072,,0.409999996423721,0.360000014305115,0.800000011920929
909,550B,93.299,93.527,0.227,2022,4900,2022,2020,2,210,100,6.30000019073486,1.07000005245209,15.5,58,2000,0,0.439999997615814,0.469999998807907,3,3,105580,2022,4.30000019073486,2,310,70.986,71.213,,0.280000001192093,0.219999998807907,0.5
910,160A,72.342,72.755,0.425,2022,7800,2022,2021,1,210,370,7.40000009536743,1.19000005722046,11.5,57,1950,0,0.519999980926514,0.620000004768372,3,2,104802,2022,2.70000004768372,4.69999980926514,580,72.352,72.777,,0.230000004172325,0.509999990463257,0.699999988079071
911,340A,0.15,0.245,0.122,2022,7200,2022,2022,0,140,60,2.90000009536743,1.25999999046326,11,58,2000,0,0.46000000834465,0.579999983310699,2,6,105367,2022,2,0.899999976158142,200,0.05,0.172,,0.589999973773956,0.0599999986588955,0.699999988079071
912,125A,52.02,52.65,0.643,2022,1900,2022,2022,0,110,130,12.5,1.20000004768372,15,57,1900,0,0.170000001788139,0.200000002980232,2,3,104509,2022,5.80000019073486,6.69999980926514,240,51.903,52.546,,0.409999996423721,0.360000014305115,0.800000011920929
913,040A,61.921,72.354,10.386,2022,890,2022,2021,1,40,170,24.2000007629395,1.08000004291534,15,58,2400,0,0.0599999986588955,0.0599999986588955,2,3,101811,2022,5,19.2000007629395,210,61.512,71.898,,0.409999996423721,0.360000014305115,0.800000011920929
914,184B,8.9,10.595,1.584,2022,2500,2022,2021,1,190,160,14,1.12999999523163,11.5,57,2300,0,0.140000000596046,0.159999996423721,2,2,104978,2022,7.59999990463257,6.40000009536743,350,0,1.584,,2.1800000667572,0.75,2.90000009536743
915,040C,289.377,290.017,0.743,2022,19000,2022,2020,2,590,360,5,1.08000004291534,12.5,59,3850,0,0.730000019073486,0.790000021457672,2,6,101901,2022,3.09999990463257,1.89999997615814,950,10.414,11.157,,0.0500000007450581,0.00999999977648258,0.100000001490116
916,064A,16,17.27,1.147,2022,1600,2022,2022,5,70,160,14.1999998092651,1.07000005245209,11.5,52,1800,0,0.109999999403954,0.119999997317791,3,2,000235,2022,4.19999980926514,10,230,15.813,16.96,,0.200000002980232,0.409999996423721,0.600000023841858
917,085B,200.551,201.43,0.913,2022,45000,2022,2022,0,2500,1600,9.19999980926514,1.25999999046326,9,54,4550,0,0.959999978542328,1.21000003814697,2,6,103668,2022,5.59999990463257,3.59999990463257,4100,15.878,16.791,,0.0500000007450581,0.00999999977648258,0.100000001490116
918,071E,181.872,182.207,0.337,2022,810,2022,2021,1,50,190,29.2000007629395,1.30999994277954,11.5,57,1950,0,0.0500000007450581,0.0700000002980232,1,2,106688,2022,6.30000019073486,22.8999996185303,240,6.288,6.625,,0.330000013113022,1.37000000476837,1.70000004768372
919,007D,76.986,77.052,0.053,2022,18000,2022,2021,1,490,360,4.69999980926514,1.29999995231628,10.5,52,3560,0,0.550000011920929,0.720000028610229,2,6,100458,2022,2.70000004768372,2,850,15.259,15.312,,0.0500000007450581,0.00999999977648258,0.100000001490116
920,001A,3.702,7.419,3.642,2022,6300,2022,2020,2,190,60,3.90000009536743,1.28999996185303,11.5,57,2560,0,0.319999992847443,0.409999996423721,2,2,100005,2022,3,0.899999976158142,250,3.748,7.39,,0.0700000002980232,0.0399999991059303,0.100000001490116
921,025A,74.367,94.769,20.368,2022,18000,2022,2022,0,790,1800,14.3999996185303,1.16999995708466,10.5,56,7400,0,0.28999999165535,0.340000003576279,2,1,100941,2022,4.40000009536743,10,2590,74.4,94.768,,0.189999997615814,0.860000014305115,1.10000002384186
922,287A,77.289,77.386,0.071,2022,18000,2022,2022,0,180,1700,10.3000001907349,1.13999998569489,9,57,3200,0,0.579999983310699,0.660000026226044,2,6,105195,2022,1,9.30000019073486,1880,77.271,77.342,,0.409999996423721,2.22000002861023,2.59999990463257
923,285B,99.051,100.518,1.444,2022,1700,2022,2020,2,40,140,11,1.16999995708466,15.5,58,1900,0,0.159999996423721,0.189999997615814,2,3,105116,2022,2.59999990463257,8.39999961853027,180,47.713,49.157,,0.28999999165535,1.00999999046326,1.29999995231628
924,034B,171.015,171.375,0.339,2022,5700,2022,2020,2,130,410,9.39999961853027,1.14999997615814,11.5,57,2000,0,0.370000004768372,0.430000007152557,2,2,101474,2022,2.20000004768372,7.19999980926514,540,12.618,12.957,,0.469999998807907,3.72000002861023,4.19999980926514
925,050C,2.321,2.862,0.537,2022,24000,2022,2020,2,620,460,4.5,1.07000005245209,8.5,52,3750,0,0.569999992847443,0.610000014305115,2,6,102417,2022,2.59999990463257,1.89999997615814,1080,2.294,2.831,,0.140000000596046,0.109999999403954,0.300000011920929
926,070A,328.329,340.354,11.956,2022,13000,2022,2019,3,270,3900,32,1.23000001907349,10.5,56,6850,0,0.219999998807907,0.270000010728836,2,1,103094,2022,2.09999990463257,29.8999996185303,4170,328.902,340.858,,0.170000001788139,2.00999999046326,2.20000004768372
927,006B,33.531,34.077,0.567,2022,16000,2022,2020,2,210,140,2.20000004768372,1.12000000476837,10,52,3400,0,0.490000009536743,0.550000011920929,2,6,100273,2022,1.29999995231628,0.899999976158142,350,3.373,3.94,,0.280000001192093,0.219999998807907,0.5
928,040H,399.505,400.316,0.781,2022,5500,2022,2020,2,160,1500,30.5,1.32000005245209,11.5,57,2950,0,0.239999994635582,0.319999992847443,1,2,101968,2022,2.90000009536743,27.6000003814697,1660,13.514,14.295,,0.550000011920929,2.42000007629395,3
929,085C,242.66,244.208,1.51,2022,26000,2022,2021,1,880,1800,10.5,1.47000002861023,11.5,57,5300,0,0.639999985694885,0.939999997615814,2,2,103693,2022,3.40000009536743,7.09999990463257,2680,15.911,17.421,,0.180000007152557,0.400000005960464,0.600000023841858
930,025A,218.463,219.859,1.318,2022,177000,2022,2020,2,6700,9900,9.39999961853027,1.25999999046326,7.5,52,14800,0,0.930000007152557,1.16999995708466,1,5,101019,2022,3.79999995231628,5.59999990463257,16600,218.375,219.693,,0.25,0.349999994039536,0.600000023841858
931,034A,10.705,14.683,3.914,2022,6800,2022,2020,2,180,70,3.79999995231628,1.1599999666214,15.5,58,3050,0,0.400000005960464,0.46000000834465,2,3,101403,2022,2.70000004768372,1.10000002384186,250,10.56,14.474,,1.11000001430511,0.0399999991059303,1.20000004768372
932,385B,134.404,141.159,6.677,2022,350,2022,2019,3,20,80,29,1.10000002384186,11,57,2600,0,0.0199999995529652,0.0199999995529652,1,2,105437,2022,5.30000019073486,23.7000007629395,100,10.734,17.411,,0.180000007152557,0.219999998807907,0.400000005960464
933,138A,43.413,50.476,6.932,2022,890,2022,2022,0,10,80,10.3000001907349,1.10000002384186,11,57,2050,0,0.0500000007450581,0.0599999986588955,2,2,104607,2022,1.29999995231628,9,90,43.429,50.361,,0.180000007152557,0.219999998807907,0.400000005960464
934,050A,135.52,137.955,2.311,2022,3100,2022,2018,3,100,300,13,1.11000001430511,15.5,58,2150,0,0.259999990463257,0.28999999165535,3,3,102253,2022,3.29999995231628,9.69999980926514,400,103.366,105.677,,0.230000004172325,0.509999990463257,0.699999988079071
935,066B,35.835,36.199,0.336,2022,21000,2022,2019,3,320,270,2.79999995231628,1.12999999523163,9,67,2750,0,0.920000016689301,1.03999996185303,2,6,102873,2022,1.5,1.29999995231628,590,7.111,7.447,,0.129999995231628,0.119999997317791,0.300000011920929
936,088A,9.096,10.081,0.995,2022,30000,2022,2022,0,810,330,3.79999995231628,1.12999999523163,9.5,58,3900,0,0.850000023841858,0.959999978542328,2,6,103862,2022,2.70000004768372,1.10000002384186,1140,9.021,10.016,,0.0500000007450581,0.00999999977648258,0.100000001490116
937,078A,12.702,14.586,1.808,2022,980,2022,2022,0,40,30,7.19999980926514,1.12999999523163,11,57,1520,0,0.0799999982118607,0.0900000035762787,3,2,103481,2022,4.09999990463257,3.09999990463257,70,12.434,14.242,,0.180000007152557,0.219999998807907,0.400000005960464
938,006M,65.411,72.284,7.482,2022,560,2022,2021,1,60,50,18.2999992370605,1.53999996185303,11.5,57,1950,0,0.0399999991059303,0.0599999986588955,3,2,100394,2022,10,8.30000019073486,110,3.298,10.78,,2.1800000667572,0.75,2.90000009536743
939,103A,0.082,0.119,0.06,2022,6500,2022,2022,0,210,50,4.09999990463257,1.20000004768372,11,57,1750,0,0.469999998807907,0.560000002384186,3,2,104167,2022,3.29999995231628,0.800000011920929,260,0,0.06,,0.589999973773956,0.0599999986588955,0.699999988079071
940,021B,141.738,142.734,0.996,2022,63000,2022,2022,0,2300,1400,5.90000009536743,1.24000000953674,8.5,54,6750,0,0.860000014305115,1.07000005245209,2,6,106026,2022,3.59999990463257,2.29999995231628,3700,0,0.996,,0.219999998807907,0.0599999986588955,0.300000011920929
941,491B,60.838,61.015,0.148,2022,5200,2022,2020,2,180,860,20,1.0900000333786,11.5,57,2200,0,0.310000002384186,0.340000003576279,2,2,105617,2022,3.5,16.5,1040,34.605,34.753,,0.0799999982118607,2.20000004768372,2.29999995231628
942,159A,13.3,17.547,4.182,2022,1000,2022,2021,1,20,50,6.30000019073486,1.05999994277954,11.5,57,2900,0,0.0500000007450581,0.0500000007450581,2,2,104757,2022,1.79999995231628,4.5,70,13.352,17.534,,0.180000007152557,0.219999998807907,0.400000005960464
943,287C,355.856,363.228,7.265,2022,7100,2022,2020,2,180,850,14.6000003814697,1.17999994754791,11.5,57,2600,0,0.360000014305115,0.419999986886978,2,2,105334,2022,2.59999990463257,12,1030,73.098,80.363,,0.649999976158142,0.479999989271164,1.10000002384186
944,121A,18.34,18.611,0.263,2022,53000,2022,2018,3,640,420,2,1.0900000333786,8.5,57,5520,0,0.930000007152557,1.00999999046326,2,6,104411,2022,1.20000004768372,0.800000011920929,1060,17.932,18.195,,0.0500000007450581,0.00999999977648258,0.100000001490116
